ntsb_no,aircraft_key,ev_date,ev_month,ev_weekday,latitude,longitude,ev_city,ev_state,ev_country,inj_tot_f,inj_tot_s,ev_highest_injury,damage,far_part,acft_category,type_fly,CICTTEvent,CICTTPhase
CEN13LA216,1,4/1/2013,4,Monday,434012N,0901357W,Wonewoc,WI,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ICL
ERA13CA185,1,3/30/2013,3,Saturday,402332N,0753331W,Bally,PA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
WPR13WA177,1,3/29/2013,3,Friday,,,"Kawhia Harbour, New Zealand",,NZ,2,0,FATL,DEST,NUSN,AIR ,UNK ,UNK,UNK
CEN13FA217,1,4/1/2013,4,Monday,364330N,1013611W,Guymon,OK,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
ERA13FA186,1,4/3/2013,4,Wednesday,253832N,0802317W,Miami,FL,USA,2,0,FATL,DEST,091 ,HELI,FLTS,SCF-NP,ICL
WPR13CA179,1,4/2/2013,4,Tuesday,433831N,1163809W,Caldwell,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
ERA13LA187,1,4/4/2013,4,Thursday,253631N,0803219W,Miami,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,MNV
WPR13LA180,1,4/4/2013,4,Thursday,334112N,1120530W,Phoenix,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,TOF
ERA13CA189,1,3/30/2013,3,Saturday,262602N,0812405W,Immokalee,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
CEN13FA219,1,3/30/2013,3,Saturday,391809N,1044530W,Castle Rock,CO,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,ENR
WPR13FA183,1,4/6/2013,4,Saturday,474419N,1055541W,Circle,MT,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
DCA13FA071,1,4/5/2013,4,Friday,364800N,1151800W,Las Vegas,NV,USA,0,0,NONE,SUBS,121 ,AIR ,,ARC,LDG
CEN13FA221,1,4/7/2013,4,Sunday,362155N,0955028W,Collinsville,OK,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
CEN13CA223,1,3/29/2013,3,Friday,331803N,1043130W,Roswell,NM,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13CA224,1,3/23/2013,3,Saturday,470612N,0932711W,Grand Rapids,MN,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,MNV
ERA13LA194,1,4/7/2013,4,Sunday,372860N,0800559W,New Castle,VA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,TOF
ERA13CA195,1,4/6/2013,4,Saturday,355810N,0814907W,Foscoe,NC,USA,0,0,NONE,SUBS,091 ,GLI ,PERS,TURB,ENR
ERA13LA197,1,4/7/2013,4,Sunday,360806N,0801311W,Winston Salem,NC,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
WPR13LA189,1,4/12/2013,4,Friday,340057N,1182704W,Santa Monica,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,LDG
ERA13CA200,1,4/8/2013,4,Monday,323035N,0845611W,Columbus,GA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
ERA13LA198,1,4/11/2013,4,Thursday,281008N,0814904W,Polk City,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,TXI
CEN13CA226,1,4/13/2013,4,Saturday,311939N,0923255W,Alexandria,LA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
ERA13FA201,1,4/14/2013,4,Sunday,271417N,0802831W,St. Lucie,FL,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,APR
WPR13CA193,1,4/14/2013,4,Sunday,433819N,1163805W,Caldwell,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR13CA192,1,4/9/2013,4,Tuesday,460715N,1145538W,Moose Creek Ranger Station,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA13WA203,1,4/13/2013,4,Saturday,064827N,0580546W,Georgetown,,GY,2,0,FATL,DEST,NUSN,AIR ,AOBV,SCF-PP,ICL
ERA13LA204,1,4/12/2013,4,Friday,273833N,0812426W,Avon Park,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN13CA230,1,4/16/2013,4,Tuesday,450841N,0931236W,Blaine,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN13LA228,1,4/13/2013,4,Saturday,454744N,1032548W,Buffalo,SD,USA,0,0,NONE,SUBS,091 ,HELI,PERS,ARC,LDG
WPR13CA199,1,4/7/2013,4,Sunday,460135N,1163831W,Cottonwood,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,TOF
WPR13TA198,1,4/12/2013,4,Friday,334117N,1120457W,Phoenix,AZ,USA,0,0,NONE,SUBS,PUBU,HELI,PUBL,OTHR,MNV
CEN13LA231,1,4/14/2013,4,Sunday,390846N,0863700W,Bloomington,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,TOF
ERA13CA207,1,4/16/2013,4,Tuesday,294055N,0813847W,Palatka,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR13CA200,1,4/18/2013,4,Thursday,435001N,1114811W,Rexburg,ID,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR13FA201,1,4/14/2013,4,Sunday,384740N,1192839W,Wellington,NV,USA,2,0,FATL,DEST,091 ,AIR ,PERS,CFIT,ENR
WPR13CA202,1,4/19/2013,4,Friday,332723N,1114325W,Mesa,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
ERA13CA208,1,4/18/2013,4,Thursday,344809N,0804048W,Lancaster,SC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,APR
ERA13FA209,1,4/19/2013,4,Friday,371444N,0764337W,Williamsburg,VA,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,APR
WPR13LA203,1,4/20/2013,4,Saturday,350942N,1143332W,Bullhead City,AZ,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,SEC,UNK
ERA13CA210,1,4/20/2013,4,Saturday,422738N,0713104W,Stow,MA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,LDG
CEN13LA233,1,4/19/2013,4,Friday,333811N,0952702W,Paris,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN13CA234,1,4/20/2013,4,Saturday,350801N,1064724W,Albuquerque,NM,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TXI
CEN13LA232,1,4/20/2013,4,Saturday,415024N,0844215W,Reading,MI,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
WPR13CA204,1,4/20/2013,4,Saturday,412157N,1145954W,Wells,NV,USA,0,0,NONE,SUBS,091 ,HELI,ADRP,UNK,UNK
CEN13CA236,1,4/21/2013,4,Sunday,384820N,1044202W,Colorado Springs,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13LA237,1,4/22/2013,4,Monday,351039N,0922006W,Greenbrier,AR,USA,1,0,FATL,DEST,091 ,AIR ,PERS,RE,LDG
ANC13CA037,1,3/26/2013,3,Tuesday,611016N,1495932W,Anchorage,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,LOC-G,TXI
WPR13TA205,1,4/25/2013,4,Thursday,480911N,1135526W,Big Fork,MT,USA,0,0,NONE,SUBS,PUBU,HELI,PUBL,LOC-I,MNV
WPR13CA206,1,4/23/2013,4,Tuesday,355119N,1120432W,Grand Canyon,AZ,USA,0,0,NONE,SUBS,091 ,HELI,INST,ARC,LDG
CEN13CA238,1,4/23/2013,4,Tuesday,420941N,0943802W,Lanesboro,IA,USA,0,0,NONE,SUBS,091 ,HELI,AOBV,ARC,LDG
CEN13LA239,1,4/24/2013,4,Wednesday,392211N,0911309W,Bowling Green,MO,USA,0,0,NONE,SUBS,091 ,AIR ,OWRK,ARC,LDG
ANC13CA038,1,4/15/2013,4,Monday,601155N,1541929W,Port Alsworth,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,ARC,LDG
WPR13CA207,1,4/26/2013,4,Friday,340744N,1172405W,Rialto,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA13FA215,1,4/27/2013,4,Saturday,404834N,0725117W,Shirley,NY,USA,1,0,FATL,SUBS,091 ,GLI ,PERS,LOC-I,APR
WPR13FA208,1,4/27/2013,4,Saturday,460519N,1081447W,Shepherd,MT,USA,1,0,FATL,SUBS,091 ,HELI,PERS,CFIT,MNV
WPR13LA209,1,4/28/2013,4,Sunday,355813N,1150802W,Henderson,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOLI,ICL
CEN13FA241,1,4/27/2013,4,Saturday,415856N,0972259W,Norfolk,NE,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,MNV
WPR13LA210,1,4/28/2013,4,Sunday,374223N,1120845W,Bryce,UT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,RE,TOF
ERA13CA216,1,4/28/2013,4,Sunday,442531N,0704836W,Bethel,ME,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR13FA211,1,4/29/2013,4,Monday,340729N,1184718W,Calabasas,CA,USA,2,1,FATL,SUBS,091 ,AIR ,INST,MAC,ENR
WPR13FA211,2,4/29/2013,4,Monday,340729N,1184718W,Calabasas,CA,USA,2,1,FATL,SUBS,091 ,AIR ,PERS,MAC,ENR
CEN13LA244,1,4/27/2013,4,Saturday,413030N,0843349W,Bryan,OH,USA,1,1,FATL,SUBS,091 ,AIR ,PERS,LOC-I,APR
DCA13MA081,1,4/29/2013,4,Monday,,,Bagram,,AF,7,0,FATL,DEST,121 ,AIR ,,UNK,TOF
ERA13LA220,1,4/26/2013,4,Friday,290449N,0810247W,Daytona Beach,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ICL
CEN13LA245,1,4/26/2013,4,Friday,392150N,1002723W,Hoxie,KS,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,SCF-PP,ENR
ERA13FA219,1,4/29/2013,4,Monday,275706N,0803305W,Valkaria,FL,USA,1,0,FATL,SUBS,091 ,GYRO,PERS,LOC-I,APR
WPR13LA212,1,4/20/2013,4,Saturday,383032N,1224846W,Santa Rosa,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,MNV
ANC13CA039,1,4/28/2013,4,Sunday,600737N,1492508W,Seward,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA13CA222,1,4/24/2013,4,Wednesday,330915N,0830915W,Milledgeville,GA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,USOS,LDG
ERA13CA223,1,3/30/2013,3,Saturday,290429N,0810228W,Daytona Beach,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13CA246,1,4/28/2013,4,Sunday,300219N,0900125W,New Orleans,LA,USA,0,0,NONE,SUBS,091 ,AIR ,BANT,LOC-I,MNV
CEN13CA250,1,5/1/2013,5,Wednesday,395712N,0854712W,Ingalls,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN13LA252,1,5/1/2013,5,Wednesday,383944N,0903907W,Saint Louis,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN13CA251,1,5/1/2013,5,Wednesday,412255N,0804244W,Cortland,OH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
DCA13FA082,1,5/1/2013,5,Wednesday,404159N,0740957W,Newark,NJ,USA,0,0,NONE,SUBS,121 ,AIR ,,GCOL,TXI
WPR13LA214,1,5/1/2013,5,Wednesday,374337N,1221242W,Oakland,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA13LA224,1,4/26/2013,4,Friday,413020N,0740554W,Newburgh,NY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA13FA225,1,5/2/2013,5,Thursday,420812N,0735416W,Catskill,NY,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,LDG
WPR13LA215,1,5/4/2013,5,Saturday,323547N,1144320W,Somerton,AZ,USA,0,0,NONE,SUBS,137 ,HELI,AAPL,LOC-I,MNV
ERA13FA227,1,5/4/2013,5,Saturday,364135N,0763636W,Suffolk,VA,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,APR
WPR13LA217,1,5/2/2013,5,Thursday,462911N,1172517W,Pomeroy,WA,USA,0,0,NONE,SUBS,137 ,HELI,AAPL,LOLI,TOF
CEN13LA256,1,5/5/2013,5,Sunday,434307N,0935404W,Easton,MN,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,MNV
WPR13CA218,1,4/12/2013,4,Friday,384619N,1223431W,Middletown,CA,USA,0,0,NONE,SUBS,091 ,GLI ,GLDT,LOLI,MNV
ANC13CA040,1,5/5/2013,5,Sunday,582118N,1343435W,Juneau,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
ANC13CA041,1,4/30/2013,4,Tuesday,685021N,1492702W,Anaktuvuk Pass,AK,USA,0,0,NONE,SUBS,135 ,HELI,,LOC-G,LDG
CEN13LA263,1,5/5/2013,5,Sunday,,,Udall,KS,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LALT,MNV
CEN13LA258,1,5/2/2013,5,Thursday,384546N,1080557W,Delta,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN13FA259,1,5/5/2013,5,Sunday,372949N,0941842W,Lamar,MO,USA,1,0,FATL,SUBS,137 ,AIR ,AAPL,LOC-I,MNV
ERA13CA231,1,5/4/2013,5,Saturday,430739N,0770247W,Arcadia,NY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,USOS,LDG
ANC13CA043,1,5/5/2013,5,Sunday,602829N,1510217W,Soldotna,AK,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,TOF
WPR13CA220,1,5/1/2013,5,Wednesday,484733N,1223215W,Bellingham,WA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
CEN13LA261,1,5/6/2013,5,Monday,462251N,0944824W,Staples,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,LDG
ERA13CA230,1,4/23/2013,4,Tuesday,320918N,0841926W,Americus,GA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CFIT,MNV
CEN13CA266,1,5/7/2013,5,Tuesday,393022N,1071832W,Glenwood Springs,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR13LA223,1,5/9/2013,5,Thursday,392522N,1214549W,Biggs,CA,USA,1,0,FATL,MINR,091 ,AIR ,POSI,RI,LDG
CEN13FA269,1,5/9/2013,5,Thursday,301422N,0985306W,Fredericksburg,TX,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,APR
ERA13WA232,1,5/5/2013,5,Sunday,100910N,0675700W,Valencia,,VE,2,0,FATL,DEST,NUSN,AIR ,UNK ,UNK,UNK
CEN13LA265,1,5/8/2013,5,Wednesday,381942N,0981235W,Lyons,KS,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,CFIT,MNV
WPR13LA224,1,4/29/2013,4,Monday,385915N,1225402W,Lakeport,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
WPR13CA225,1,5/10/2013,5,Friday,455246N,1041834W,Newcastle,WY,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
ERA13CA235,1,5/9/2013,5,Thursday,344945N,0773644W,Jacksonville,NC,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,APR
DCA13CA088,1,5/10/2013,5,Friday,282803N,0803400W,Cocoa Beach,FL,USA,0,0,,SUBS,PUBU,AIR ,PUBF,ARC,LDG
ERA13LA236,1,5/10/2013,5,Friday,373014N,0870001W,Hartford,KY,USA,0,0,NONE,SUBS,137 ,HELI,AAPL,OTHR,MNV
ERA13TA237,1,5/9/2013,5,Thursday,310417N,0812524W,Jekyll Island,GA,USA,0,0,NONE,SUBS,PUBU,HELI,INST,ARC,LDG
WPR13FA227,1,5/13/2013,5,Monday,451125N,1230905W,McMinnville,OR,USA,0,0,NONE,SUBS,091 ,AIR ,POSI,USOS,LDG
ERA13LA239,1,5/9/2013,5,Thursday,264406N,0810303W,Clewiston,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
ERA13CA240,1,5/11/2013,5,Saturday,264822N,0802635W,Loxahatchee,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,BIRD,ENR
CEN13CA272,1,5/9/2013,5,Thursday,480356N,0961106W,Thief River Falls,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CFIT,APR
CEN13FA274,1,6/22/2013,6,Saturday,395426N,0841302W,Dayton,OH,USA,2,0,FATL,DEST,091 ,AIR ,ASHO,CFIT,MNV
ERA13LA241,1,5/13/2013,5,Monday,420428N,0724903W,Southwick,MA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
ERA13LA238,1,5/11/2013,5,Saturday,360329N,0765150W,Windsor,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,AMAN,MNV
CEN13CA276,1,5/10/2013,5,Friday,325915N,0971907W,Fort Worth,TX,USA,0,0,NONE,SUBS,091 ,HELI,INST,ARC,EMG
ANC13CA044,1,5/7/2013,5,Tuesday,615700N,1491300W,Palmer,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN13CA277,1,5/11/2013,5,Saturday,373328N,0963228W,Groesbeck,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR13CA228,1,4/6/2013,4,Saturday,354542N,1153902W,Sandy Valley,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN13CA278,1,5/11/2013,5,Saturday,370931N,0980447W,Anthony,KS,USA,0,0,NONE,SUBS,091 ,BALL,PERS,CTOL,TOF
ERA13LA242,1,5/8/2013,5,Wednesday,262638N,0805216W,South Bay,FL,USA,0,0,NONE,SUBS,091 ,HELI,AOBV,LOC-I,MNV
CEN13CA279,1,5/13/2013,5,Monday,390930N,0953530W,Meriden,KS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,RE,LDG
WPR13CA231,1,5/15/2013,5,Wednesday,390813N,1195202W,Carson City,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,ENR
ERA13CA244,1,5/12/2013,5,Sunday,361704N,0785904W,Roxboro,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR13LA230,1,5/15/2013,5,Wednesday,410901N,1041008W,Pine Bluffs,WY,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,SCF-PP,ICL
ANC13CA045,1,5/13/2013,5,Monday,601026N,1524300W,Nikiski,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ANC13CA046,1,4/23/2013,4,Tuesday,640626N,1475827W,Nenana,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,LDG
CEN13CA281,1,5/15/2013,5,Wednesday,375617N,0974129W,Camdenton,MO,USA,0,0,NONE,SUBS,133 ,HELI,EXLD,EXTL,MNV
WPR13CA232,1,5/15/2013,5,Wednesday,373043N,1221458W,San Carlos,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13CA282,1,5/16/2013,5,Thursday,295819N,0920502W,Abbeville,LA,USA,0,0,NONE,SUBS,091 ,AIR ,AOBV,LOC-G,STD
WPR13FA234,1,5/16/2013,5,Thursday,392758N,1200252W,Floriston,CA,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
CEN13LA283,1,5/8/2013,5,Wednesday,294908N,0942552W,Winnie,TX,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,FUEL,ENR
CEN13CA284,1,5/17/2013,5,Friday,453325N,0931549W,Cambridge,MN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
DCA13FA094,1,5/18/2013,5,Saturday,404133N,0741007W,Newark,NJ,USA,0,0,NONE,SUBS,121 ,AIR ,,SCF-NP,UNK
WPR13FA236,1,5/18/2013,5,Saturday,385721N,1210414W,Auburn,CA,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,LOC-I,APR
WPR13LA238,1,5/8/2013,5,Wednesday,351929N,1185945W,Bakersfield,CA,USA,0,0,NONE,SUBS,091 ,AIR ,AOBV,SCF-NP,LDG
CEN13LA286,1,5/18/2013,5,Saturday,432622N,0855942W,Fremont,MI,USA,0,0,NONE,SUBS,091 ,AIR ,SKYD,SCF-PP,APR
ERA13CA246,1,5/14/2013,5,Tuesday,352141N,0783145W,Oxford,NC,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
WPR13LA237,1,5/19/2013,5,Sunday,331608N,1114840W,Chandler,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA13CA247,1,5/17/2013,5,Friday,404929N,0724503W,East Moriches,NY,USA,0,0,NONE,SUBS,091 ,AIR ,SKYD,OTHR,ENR
CEN13CA289,1,5/13/2013,5,Monday,414128N,0933359W,Ankeny,IA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
CEN13CA290,1,5/12/2013,5,Sunday,412404N,0925645W,Pella,IA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ANC13LA049,1,5/19/2013,5,Sunday,612324N,1495020W,Big Lake,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR13CA240,1,5/19/2013,5,Sunday,320832N,1111029W,Tucson,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN13CA292,1,5/22/2013,5,Wednesday,400037N,1050253W,Erie,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA13LA252,1,5/23/2013,5,Thursday,335219N,0841804W,Atlanta,GA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,ICL
CEN13LA293,1,5/23/2013,5,Thursday,323202N,0944241W,Longview,TX,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,FUEL,APR
WPR13CA241,1,5/23/2013,5,Thursday,392859N,1201542W,Truckee,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13LA378,1,5/23/2013,5,Thursday,384504N,0902217W,St Louis,MO,USA,0,0,NONE,SUBS,091 ,HELI,INST,SCF-PP,MNV
ERA13FA253,1,5/24/2013,5,Friday,430225N,0743102W,Johnstown,NY,USA,3,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
CEN13FA295,1,5/24/2013,5,Friday,380221N,0931717W,Cross Timbers,MO,USA,2,0,FATL,DEST,091 ,HELI,EXEC,CFIT,MNV
WPR13CA242,1,5/25/2013,5,Saturday,431103N,1110220W,Alpine,WY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,LDG
ERA13FA256,1,5/27/2013,5,Monday,323950N,0833611W,Macon,GA,USA,2,0,FATL,DEST,091 ,AIR ,PERS,SCF-PP,EMG
WPR13CA245,1,5/28/2013,5,Tuesday,365357N,1112726W,Page,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
CEN13LA298,1,5/22/2013,5,Wednesday,402413N,1043830W,Greeley,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,UNK,ICL
WPR13FA244,1,5/28/2013,5,Tuesday,350458N,1114004W,Mountainaire,AZ,USA,2,0,FATL,DEST,091 ,AIR ,PERS,UNK,ENR
WPR13CA246,1,5/14/2013,5,Tuesday,483119N,1230127W,Friday Harbor,WA,USA,0,0,NONE,SUBS,135 ,AIR ,,BIRD,APR
CEN13WA301,1,5/27/2013,5,Monday,,,Wolfsbehringen,,GE,1,0,FATL,SUBS,NUSN,AIR ,PERS,UNK,UNK
ERA13LA257,1,5/23/2013,5,Thursday,332800N,0901060W,Greenwood,MS,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,MNV
WPR13LA247,1,5/18/2013,5,Saturday,472334N,1201154W,Wenatchee,WA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,APR
WPR13LA248,1,5/24/2013,5,Friday,420311N,1050037W,Wheatland,WY,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,SCF-PP,MNV
WPR13CA249,1,5/26/2013,5,Sunday,354325N,1182507W,Kernville,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13CA303,1,4/13/2013,4,Saturday,304109N,0950104W,Livingston,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
ANC13CA050,1,5/28/2013,5,Tuesday,604115N,1615825W,Napakiak,AK,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
CEN13LA299,1,5/18/2013,5,Saturday,365008N,1080126W,Aztec,NM,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,TOF
CEN13CA306,1,5/22/2013,5,Wednesday,394448N,0862831W,Danville,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13WA307,1,5/29/2013,5,Wednesday,,,Gap Aerodrome,,FR,1,0,FATL,DEST,UNK ,AIR ,,UNK,UNK
CEN13LA308,1,5/29/2013,5,Wednesday,412039N,0821040W,Elyria,OH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,ICL
WPR13CA255,1,5/31/2013,5,Friday,370432N,1213529W,San Martin,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN13LA310,1,5/7/2013,5,Tuesday,,,La Junta,CO,USA,0,0,NONE,SUBS,091 ,HELI,AOBV,LOC-I,MNV
WPR13FA254,1,5/31/2013,5,Friday,335153N,1121205W,Anthem,AZ,USA,4,0,FATL,DEST,091 ,AIR ,INST,MAC,MNV
WPR13FA254,2,5/31/2013,5,Friday,335153N,1121205W,Anthem,AZ,USA,4,0,FATL,DEST,091 ,AIR ,INST,MAC,MNV
ERA13FA259,1,5/31/2013,5,Friday,403718N,0741510W,Linden,NJ,USA,1,1,FATL,SUBS,091 ,AIR ,INST,LOC-I,ICL
WPR13CA253,1,5/1/2013,5,Wednesday,461505N,1140732W,Hamilton,MT,USA,0,0,NONE,SUBS,091 ,HELI,INST,ARC,LDG
ERA13TA261,1,5/30/2013,5,Thursday,391258N,0765216W,Columbia,MD,USA,0,0,NONE,SUBS,PUBU,HELI,PUBL,SCF-PP,ENR
ERA13LA263,1,6/1/2013,6,Saturday,401951N,0750807W,Doylestown,PA,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,SCF-PP,TOF
WPR13CA256,1,6/1/2013,6,Saturday,340922N,1114322W,Payson,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,LDG
WPR13CA258,1,4/18/2013,4,Thursday,442929N,1231713W,Corvallis,OR,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
