PCA_1,PCA_2,ntsb_no,aircraft_key,ev_date,ev_month,ev_weekday,latitude,longitude,ev_city,ev_state,ev_country,inj_tot_f,inj_tot_s,ev_highest_injury,damage,far_part,acft_category,type_fly,CICTTEvent,CICTTPhase
0.598153926,-0.17211176,WPR14FA167,1,4/13/2014,4,Sunday,394005N,1195203W,Reno,NV,USA,1,0,FATL,SUBS,91,HELI,PERS,LOC-I,APR
-0.432994602,0.519368429,CEN14LA196,1,4/11/2014,4,Friday,415432N,0881457W,West Chicago,IL,USA,0,0,NONE,SUBS,91,AIR ,BUS ,SCF-NP,LDG
0.237881181,-0.636023286,CEN14LA195,1,4/12/2014,4,Saturday,390247N,0841615W,Amelia,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.280370787,-0.197376197,ERA14CA195,1,4/10/2014,4,Thursday,445309N,0713016W,Colebrook,NH,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,TXI
0.478697752,0.081463991,ERA14LA198,1,4/13/2014,4,Sunday,181522N,0661052W,Aguas Buenas,PR,USA,0,0,NONE,SUBS,91,AIR ,POSI,SCF-PP,ENR
0.265410454,0.088731963,CEN14LA197,1,3/22/2014,3,Saturday,310113N,0994242E,Menard,TX,USA,0,0,NONE,SUBS,91,HELI,PERS,OTHR,EMG
0.270110944,-0.615712839,CEN14FA198,1,4/12/2014,4,Saturday,332459N,0972649W,Denton,TX,USA,1,1,FATL,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.776780116,0.941717124,ERA14CA197,1,4/11/2014,4,Friday,284921N,0814826W,Leesburg,FL,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
-0.884140638,-0.139891216,ERA14CA200,1,4/14/2014,4,Monday,332423N,0801717E,Eutaw Springs,SC,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.539607783,0.919883178,ERA14CA201,1,4/12/2014,4,Saturday,302913N,0850649W,Blountstown,FL,USA,0,0,NONE,SUBS,137,AIR ,AAPL,LOC-G,LDG
0.862852124,-0.874035269,ERA14LA202,1,4/18/2014,4,Friday,445646N,0730649W,Saint Albans,VT,USA,0,0,NONE,DEST,91,AIR ,PERS,SCF-PP,ENR
0.186931546,-0.527003447,CEN14LA202,1,4/19/2014,4,Saturday,430237N,0835544W,Flushing,MI,USA,2,0,FATL,SUBS,91,AIR ,PERS,LOC-I,EMG
-0.985477392,-0.33229636,ERA14CA204,1,4/19/2014,4,Saturday,403734N,0744013W,Somerville,NJ,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.972535871,-0.2191856,CEN14CA207,1,4/19/2014,4,Saturday,390845N,0863700W,Bloomington,IN,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.150408918,-0.445485991,ERA14CA206,1,4/21/2014,4,Monday,343824N,0864648W,Huntsville,AL,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,APR
0.711123975,1.049778348,CEN14LA211,1,4/22/2014,4,Tuesday,380435N,0991442W,Garfield,KS,USA,1,0,FATL,SUBS,137,AIR ,AAPL,LALT,MNV
-0.983828252,-0.334591961,CEN14LA210,1,4/19/2014,4,Saturday,414848N,0852620W,Sturgis,MI,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.932063211,-0.357880429,WPR14CA170,1,4/13/2014,4,Sunday,483604N,1130655W,Browning,MT,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.239605896,-0.385819831,ANC14CA023,1,4/21/2014,4,Monday,600934N,1524205W,Kenai,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
0.891913564,-0.999482043,WPR14FA172,1,4/26/2014,4,Saturday,335544N,1103950W,Young,AZ,USA,1,0,FATL,DEST,91,AIR ,PERS,LOC-I,ENR
0.809050623,-0.677067641,WPR14FA174,1,4/27/2014,4,Sunday,375903N,1222451W,Richmond,CA,USA,1,0,FATL,DEST,91,AIR ,PERS,MAC,MNV
0.248056007,-0.356197079,WPR14FA174,2,4/27/2014,4,Sunday,375903N,1222451W,Richmond,CA,USA,1,0,FATL,SUBS,91,AIR ,PERS,MAC,MNV
0.560001863,-0.113163135,WPR14LA173,1,4/27/2014,4,Sunday,345254N,1172612W,Adelanto,CA,USA,1,0,FATL,SUBS,91,HELI,PERS,LOC-I,TOF
0.137761309,-0.537193809,CEN14FA219,1,4/27/2014,4,Sunday,322901N,1002643W,Sweetwater,TX,USA,1,0,FATL,SUBS,91,AIR ,PERS,FUEL,APR
0.750171778,-0.947433486,CEN14FA224,1,4/27/2014,4,Sunday,442209N,0992747W,Highmore,SD,USA,4,0,FATL,DEST,91,AIR ,PERS,CFIT,ENR
-0.751985674,0.830318554,CEN14LA220,1,4/25/2014,4,Friday,300348N,0953311W,Spring,TX,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
0.360741309,-0.696763738,CEN14LA221,1,4/21/2014,4,Monday,385644N,1043411E,Peyton,CO,USA,0,0,NONE,DEST,91,AIR ,PERS,LOC-G,TOF
-0.13515433,0.106264613,CEN14CA223,1,4/25/2014,4,Friday,391734N,0942632W,Liberty,MO,USA,0,0,NONE,SUBS,91,HELI,PERS,LOC-I,LDG
-0.914327557,-0.106546931,ERA14CA209,1,4/22/2014,4,Tuesday,433460N,0712060E,Gilford,NH,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.22117813,-0.382891043,CEN14LA217,1,4/25/2014,4,Friday,304637N,0983943W,Llano,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,TOF
-0.79135415,0.706708879,ERA14CA211,1,4/27/2014,4,Sunday,390000N,0740000E,Woodbine,NJ,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
0.046468092,-0.361762372,WPR14CA175,1,4/28/2014,4,Monday,363509N,1215042W,Monterey,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,GCOL,TXI
-0.700706067,-0.339316067,ERA14LA212,1,4/26/2014,4,Saturday,355551N,0811148W,Taylorsville,NC,USA,1,0,FATL,SUBS,91,AIR ,PERS,RAMP,LDG
-0.930111358,-0.274527626,ANC14CA024,1,4/28/2014,4,Monday,644829N,1475145W,Fairbanks,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.343331139,-0.279263299,ANC14CA025,1,4/29/2014,4,Tuesday,602242N,1500447W,Cooper Landing,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,MNV
-0.647424959,-0.360254655,ERA14CA214,1,4/27/2014,4,Sunday,315302N,0823830E,Hazlehurst,GA,USA,0,0,NONE,SUBS,91,AIR ,PERS,WILD,LDG
-0.520744346,0.846027458,ERA14CA213,1,4/29/2014,4,Tuesday,272951N,0802222W,Fort Pierce,FL,USA,0,0,NONE,SUBS,91,AIR ,INST,USOS,LDG
-0.23337723,1.384796947,ERA14CA216,1,5/1/2014,5,Thursday,395620N,0745027W,Lumberton,NJ,USA,0,0,NONE,SUBS,91,HELI,INST,OTHR,LDG
0.072082927,-0.275715119,WPR14LA179,1,4/30/2014,4,Wednesday,472942N,1224629W,Bremerton,WA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,TOF
0.389631108,-0.285894388,WPR14FA181,1,5/3/2014,5,Saturday,335522N,1131053W,Aguila,AZ,USA,1,0,FATL,SUBS,91,GLI ,PERS,LOC-I,ICL
0.998387099,0.12890534,WPR14FA182,1,5/4/2014,5,Sunday,381552N,1215527W,Fairfield,CA,USA,1,0,FATL,DEST,91,AIR ,ASHO,LALT,MNV
1.017385318,0.21229853,CEN14FA230,1,5/5/2014,5,Monday,395349N,1050003W,Northglenn,CO,USA,0,0,NONE,DEST,91,AIR ,BANT,LALT,MNV
0.852396854,1.027793132,CEN14LA229,1,5/5/2014,5,Monday,310317N,0920716W,Hessmer,LA,USA,0,0,NONE,SUBS,137,AIR ,AAPL,SCF-PP,MNV
0.613988871,0.623252117,ERA14LA223,1,5/4/2014,5,Sunday,424141N,0784625W,Hamburg,NY,USA,0,0,NONE,SUBS,91,HELI,POSI,SCF-NP,ENR
0.197239219,-0.464357358,CEN14CA227,1,5/2/2014,5,Friday,294218N,0980726W,New Braunfels,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,ENR
-0.961417877,-0.209409287,ANC14CA026,1,5/2/2014,5,Friday,602829N,1510231W,Soldotna,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.027068449,-0.483876244,ANC14CA027,1,5/4/2014,5,Sunday,613649N,1494023W,Wasilla,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,TURB,ICL
-0.769866453,1.024876123,WPR14CA187,1,5/6/2014,5,Tuesday,210910N,1570546E,Ho'olehua,HI,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
0.388504614,0.96059428,WPR14FA183,1,5/7/2014,5,Wednesday,370710N,1134159W,Santa Clara,UT,USA,2,0,FATL,SUBS,91,AIR ,INST,AMAN,MNV
-0.222310768,-0.297493475,WPR14CA184,1,5/2/2014,5,Friday,332921N,1172204E,Murieta,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
0.110338973,-0.366024016,CEN14LA233,1,5/6/2014,5,Tuesday,394513N,0824028W,Lancaster,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,APR
0.831327337,-0.46726915,ERA14FA231,1,5/9/2014,5,Friday,375421N,0772521W,Ruther Glen,VA,USA,3,0,FATL,DEST,91,BALL,PERS,CFIT,APR
0.232196024,-0.399205559,ERA14FA232,1,5/9/2014,5,Friday,392836N,0743902W,Hamilton Township,NJ,USA,1,2,FATL,SUBS,91,AIR ,PERS,SCF-PP,APR
0.244057593,-0.32081744,ERA14CA229,1,4/27/2014,4,Sunday,264320N,0820426W,Punta Gorda,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,LALT,MNV
-0.782304255,1.002943435,ERA14CA230,1,5/9/2014,5,Friday,290401N,0811701W,Deland,FL,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
0.418620381,0.175483189,WPR14FA186,1,5/10/2014,5,Saturday,365602N,1112659W,Page,AZ,USA,1,1,FATL,SUBS,91,AIR ,AOBV,SCF-PP,ENR
-0.749936253,0.64517384,ERA14LA235,1,5/9/2014,5,Friday,383920N,0774714W,Warrenton,VA,USA,0,0,NONE,SUBS,91,AIR ,SKYD,ARC,LDG
0.188774799,-0.44145275,WPR14FA188,1,5/6/2014,5,Tuesday,442355N,1095407W,Cody,WY,USA,2,0,FATL,SUBS,91,AIR ,PERS,CFIT,ENR
-0.92293449,-0.186741261,CEN14CA236,1,5/9/2014,5,Friday,405105N,0964521W,Lincoln,NE,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.940516267,-0.297879328,CEN14CA237,1,5/11/2014,5,Sunday,422823N,0851357W,Dowling,MI,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.276982977,-0.254060149,CEN14CA238,1,5/10/2014,5,Saturday,360760N,0932416E,Osage,AR,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,TOF
0.245967,-0.327741677,WPR14CA190,1,5/14/2014,5,Wednesday,474651N,1164742W,Hayden,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,APR
-0.964276442,-0.20283494,CEN14CA242,1,4/19/2014,4,Saturday,441857N,0981624W,Huron,SD,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.08262778,0.839835269,ERA14CA240,1,5/14/2014,5,Wednesday,364649N,0762656W,Norfolk,VA,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,TOF
-0.930745032,-0.004927435,WPR14CA193,1,5/15/2014,5,Thursday,355708N,1120849W,Grand Canyon,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.401296116,-0.375375631,CEN14LA243,1,5/10/2014,5,Saturday,401412N,0871359W,Attica,IN,USA,1,0,FATL,SUBS,91,AIR ,PERS,LOC-I,MNV
0.330710115,0.269673585,WPR14FA194,1,5/17/2014,5,Saturday,313511N,1102024W,Fort Huachuca,AZ,USA,1,1,FATL,SUBS,91,AIR ,OWRK,SCF-PP,ICL
0.152478377,0.809014192,WPR14FA195,1,5/18/2014,5,Sunday,355933N,1134652W,Peach Springs,AZ,USA,1,0,FATL,SUBS,91,HELI,POSI,LOC-G,STD
0.394673486,0.902559911,WPR14CA196,1,5/18/2014,5,Sunday,352603N,1190328W,Bakersfield,CA,USA,0,0,NONE,SUBS,91,HELI,POSI,LOC-G,MNV
-0.931724686,-0.193347572,ERA14CA243,1,5/9/2014,5,Friday,413735N,0801253W,Meadville,PA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.060490328,0.748852051,CEN14LA245,1,5/19/2014,5,Monday,400615N,1024247W,Yuma,CO,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,TOF
-0.933599205,-0.014169754,ERA14LA244,1,5/8/2014,5,Thursday,282825N,0822720W,Brooksville,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.411503469,-0.40228982,CEN14CA246,1,5/18/2014,5,Sunday,353700N,1060521W,Santa Fe,NM,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
0.675415996,0.86477285,ERA14LA248,1,5/21/2014,5,Wednesday,423503N,0705458W,Beverly,MA,USA,0,0,NONE,SUBS,91,HELI,AOBV,SCF-PP,ICL
-0.97817239,-0.268690315,ERA14CA251,1,5/17/2014,5,Saturday,335232N,0841807W,Atlanta,GA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.932779312,-0.171012048,WPR14CA202,1,5/16/2014,5,Friday,320819N,1111017W,Tucson,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.187370163,1.128061297,WPR14LA198,1,5/21/2014,5,Wednesday,483048N,1042307W,Medicine Lake,MT,USA,0,0,NONE,SUBS,137,AIR ,AAPL,GCOL,LDG
-0.486173347,0.641234469,ERA14LA252,1,5/21/2014,5,Wednesday,393427N,0755211W,Elkton,MD,USA,0,0,NONE,SUBS,91,AIR ,BUS ,RE,LDG
-0.653390969,-0.123063197,WPR14LA199,1,5/22/2014,5,Thursday,340760N,1141608W,Parker,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,GCOL,LDG
-0.902761983,-0.109888797,WPR14CA200,1,5/21/2014,5,Wednesday,384060N,1205860W,Cameron Park,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.916354509,0.005412451,ERA14CA250,1,5/21/2014,5,Wednesday,411201N,0743723W,Sussex,NJ,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.655303945,0.931212157,WPR14LA201,1,5/13/2014,5,Tuesday,392735N,1214146W,Biggs,CA,USA,0,0,NONE,SUBS,137,AIR ,AAPL,SCF-PP,TOF
0.847711149,-0.729447766,CEN14FA249,1,5/23/2014,5,Friday,324642N,1081208W,Silver City,NM,USA,4,0,FATL,DEST,91,AIR ,PERS,LOC-I,TOF
-0.928117112,-0.170178387,WPR14LA205,1,5/13/2014,5,Tuesday,433432N,1163114W,Nampa,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.534832436,0.292287383,WPR14FA203,1,5/23/2014,5,Friday,341937N,1190448W,Santa Paula,CA,USA,1,0,FATL,SUBS,91,HELI,PERS,LALT,MNV
0.28037334,-0.353359523,WPR14CA204,1,5/22/2014,5,Thursday,383058N,1191253W,Wellington,NV,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,TOF
0.215686829,-0.477810241,WPR14FA209,1,5/24/2014,5,Saturday,475222N,1190701W,Electric City,WA,USA,1,0,FATL,SUBS,91,AIR ,PERS,LOC-I,TOF
0.254567507,-0.568713746,WPR14LA208,1,5/24/2014,5,Saturday,373746N,1185743W,Mammoth Lakes,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.448425371,-0.397185891,ERA14FA256,1,5/25/2014,5,Sunday,353726N,0810818W,Newton,NC,USA,1,0,FATL,SUBS,91,AIR ,PERS,LOC-I,MNV
0.289633609,-0.551920961,ERA14FA255,1,5/25/2014,5,Sunday,303120N,0852319W,Fountain,FL,USA,3,1,FATL,SUBS,91,AIR ,PERS,LOC-I,ICL
-0.154807742,0.065178895,ERA14CA259,1,5/25/2014,5,Sunday,391501N,0762145W,Essex,MD,USA,0,0,NONE,SUBS,91,HELI,PERS,LOC-I,LDG
0.176546881,-0.486835067,ERA14FA260,1,5/23/2014,5,Friday,344021N,0811702W,Chester,SC,USA,2,0,FATL,SUBS,91,AIR ,PERS,FUEL,ENR
-0.935635497,-0.213301315,ANC14CA029,1,5/26/2014,5,Monday,610624N,1495151E,Anchorage,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.628639126,-0.194876733,WPR14CA210,1,5/26/2014,5,Monday,350806N,1182621W,Tehachapi,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,LDG
-0.093186628,0.797098065,ERA14CA258,1,5/20/2014,5,Tuesday,385835N,0761948W,Stevensville,MD,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,TOF
0.024761442,0.789105884,CEN14CA252,1,5/25/2014,5,Sunday,414957N,0854006W,Constantine,MI,USA,0,0,NONE,SUBS,91,HELI,POSI,LOC-I,LDG
0.346919849,-0.477887413,CEN14LA253,1,5/26/2014,5,Monday,303846N,0965739E,Rockdale,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.398559946,-0.239392073,ERA14LA261,1,5/26/2014,5,Monday,423745N,0745328W,Cooperstown,NY,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,MNV
0.920021885,0.993073622,CEN14LA255,1,5/27/2014,5,Tuesday,295800N,0923402W,Gueydan,LA,USA,1,0,FATL,SUBS,137,AIR ,AAPL,LOC-I,MNV
-0.979242691,-0.156239755,WPR14CA211,1,5/24/2014,5,Saturday,462226N,1170055W,Lewiston,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.148807497,0.782439324,WPR14CA212,1,5/18/2014,5,Sunday,480938N,1220954W,Arlington,WA,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,TXI
-0.054901138,0.053948222,WPR14CA213,1,5/26/2014,5,Monday,402126N,1120104W,Cedar Valley,UT,USA,0,0,NONE,SUBS,91,GLI ,PERS,ARC,TOF
-0.886613655,-0.088272369,CEN14LA256,1,4/22/2014,4,Tuesday,303137N,0982131W,Horseshoe Bay,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.921830699,-0.071970413,WPR14CA214,1,5/23/2014,5,Friday,463621N,1115921W,Helena,MT,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.234676039,-0.294362753,CEN14CA250,1,5/16/2014,5,Friday,370000N,0900000W,Bonne Terre,MO,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
0.434417049,0.866074879,CEN14CA258,1,5/24/2014,5,Saturday,350402N,0910529W,Hunter,AR,USA,0,0,NONE,SUBS,137,AIR ,AAPL,CTOL,TOF
-0.528727826,0.891700092,CEN14CA260,1,5/27/2014,5,Tuesday,410148N,0814648W,Wadsworth,OH,USA,0,0,NONE,SUBS,91,AIR ,INST,RE,LDG
0.191553906,-0.42099348,CEN14LA263,1,5/27/2014,5,Tuesday,295400N,0965649W,La Grange,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,UNK,ENR
0.164610437,-0.584926297,ERA14CA265,1,5/25/2014,5,Sunday,434647N,0700056W,Harpswell,ME,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,ENR
-0.906719158,0.011376009,CEN14CA264,1,5/21/2014,5,Wednesday,422316N,0943707W,Rockwell City,IA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
1.326281617,0.95234877,ANC14FA030,1,5/28/2014,5,Wednesday,612504N,1493003W,Chugiak,AK,USA,1,0,FATL,DEST,133,HELI,EXLD,EXTL,MNV
-0.976473058,-0.331310375,ERA14CA267,1,4/19/2014,4,Saturday,315738N,0905855W,Port Gibson,MS,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.910199203,-0.160952161,WPR14CA215,1,5/27/2014,5,Tuesday,380837N,1223322E,Novato,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.147706232,0.71084477,ERA14LA268,1,4/4/2014,4,Friday,280609N,0803842W,Melbourne,FL,USA,0,0,NONE,SUBS,91,AIR ,INST,F-NI,STD
-0.921204078,-0.118131141,ERA14CA270,1,5/21/2014,5,Wednesday,360801N,0801319W,Winston Salem,NC,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.408782283,-0.377711232,CEN14FA265,1,5/31/2014,5,Saturday,394802N,1043540W,Watkins,CO,USA,2,0,FATL,SUBS,91,AIR ,PERS,LOC-I,MNV
0.642334646,0.955993175,WPR14CA216,1,5/31/2014,5,Saturday,323730N,1103350W,San Manuel,AZ,USA,0,0,NONE,SUBS,91,HELI,AOBV,LALT,MNV
-0.736617941,0.727373221,WPR14CA217,1,5/28/2014,5,Wednesday,384517N,1094517W,Moab,UT,USA,0,0,NONE,SUBS,91,AIR ,SKYD,ARC,LDG
0.236835703,-0.572509795,WPR14FA218,1,5/31/2014,5,Saturday,443628N,1235511W,Toledo,OR,USA,2,1,FATL,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.698035523,0.003669809,ERA14MA271,1,5/31/2014,5,Saturday,422808N,0711604W,Bedford,MA,USA,7,0,FATL,DEST,91,AIR ,EXEC,RE,TOF
-0.558799313,0.454768199,ANC14CA032,1,5/31/2014,5,Saturday,614449N,1500334W,Willow,AK,USA,0,0,NONE,SUBS,91,AIR ,BUS ,WSTRW,LDG
0.249707208,-0.533723772,CEN14LA267,1,6/1/2014,6,Sunday,400952N,1050910E,Longmont,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ICL
0.665931008,0.291498367,CEN14FA266,1,6/1/2014,6,Sunday,443236N,0893116W,Stevens Point,WI,USA,1,0,FATL,SUBS,91,AIR ,ASHO,LOC-I,MNV
-0.929690407,-0.027262959,ERA14CA273,1,5/22/2014,5,Thursday,401302N,0765105W,Harrisburg,PA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.390508468,-0.29843565,CEN14CA268,1,5/26/2014,5,Monday,395551N,0840048W,New Carlisle,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
0.451731494,0.677993537,CEN14CA271,1,5/30/2014,5,Friday,294322N,0984140W,Boerne,TX,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-I,TOF
-0.229533742,-0.203051795,ERA14CA274,1,6/1/2014,6,Sunday,412555N,0742330W,Middletown,NY,USA,0,0,NONE,SUBS,91,GLI ,PERS,LOC-I,LDG
0.138618273,-0.501792593,ANC14CA033,1,5/30/2014,5,Friday,642212N,1482548E,Fairbanks,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,ENR
-0.54829329,1.263874317,CEN14LA269,1,5/31/2014,5,Saturday,310907N,0972428W,Temple,TX,USA,0,0,NONE,SUBS,91,HELI,INST,LOC-G,LDG
0.485349466,0.127158072,CEN14LA272,1,6/1/2014,6,Sunday,393155N,0842347W,Middletown,OH,USA,1,0,FATL,MINR,91,AIR ,SKYD,RAMP,STD
-0.890821324,-0.19661358,WPR14CA221,1,6/3/2014,6,Tuesday,445321N,1160603E,McCall,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.137573956,-0.468773449,ANC14LA035,1,5/30/2014,5,Friday,593836N,1513255W,Homer,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,ENR
0.406954072,-0.1677673,WPR14FA226,1,6/4/2014,6,Wednesday,471031N,1220509W,Buckley,WA,USA,2,0,FATL,SUBS,91,AIR ,PERS,SCF-PP,MNV
-0.864513205,-0.090902703,ERA14LA279,1,6/2/2014,6,Monday,274848N,0802944W,Sebastian,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.935484571,-0.780757868,WPR14LA222,1,6/3/2014,6,Tuesday,391419N,1193752W,Dayton,NV,USA,1,0,FATL,DEST,91,AIR ,PERS,LOC-I,APR
-0.624701089,-0.186994939,WPR14CA223,1,6/3/2014,6,Tuesday,484359N,1222104E,Bellingham,WA,USA,0,0,NONE,SUBS,91,AIR ,PERS,CTOL,LDG
-0.938787143,-0.12460632,WPR14CA224,1,5/29/2014,5,Thursday,322648N,1110010E,La Cholla,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.749559428,1.093183411,WPR14CA227,1,6/4/2014,6,Wednesday,344030N,1122539W,Prescott,AZ,USA,0,0,NONE,SUBS,91,HELI,INST,SCF-PP,ENR
0.25686128,-0.051178625,WPR14LA225,1,6/3/2014,6,Tuesday,371836N,1203100W,Merced,CA,USA,0,0,NONE,DEST,91,HELI,PERS,SCF-NP,LDG
-0.858543557,-0.218526392,ERA14CA277,1,6/2/2014,6,Monday,340723N,0845055W,Cartersville,GA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.416290849,-0.294543622,CEN14CA274,1,5/30/2014,5,Friday,400000N,0830000E,Bluffton,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
0.108672117,-0.231601318,WPR14CA228,1,6/4/2014,6,Wednesday,371342N,1132060W,Leeds,UT,USA,0,0,NONE,SUBS,91,AIR ,PERS,OTHR,TOF
-0.744366661,0.929628426,WPR14CA229,1,6/4/2014,6,Wednesday,471605N,1223441W,Tacoma,WA,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
0.300353206,-0.140562676,WPR14LA230,1,6/5/2014,6,Thursday,394029N,1233855W,Laytonville,CA,USA,1,0,FATL,SUBS,91,AIR ,PERS,LALT,MNV
0.678212917,0.445850903,WPR14FA231,1,6/17/2014,6,Tuesday,454133N,1135706W,Sula,MT,USA,1,0,FATL,SUBS,91,AIR ,POSI,LOC-I,MNV
0.364953235,-0.603409946,CEN14LA277,1,6/1/2014,6,Sunday,371155N,1075218W,Durango,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,APR
0.29380448,-0.491460084,ANC14LA038,1,6/5/2014,6,Thursday,623102N,1505643W,Talkeetna,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.361050283,-0.475181468,CEN14LA276,1,6/3/2014,6,Tuesday,270740N,0972345W,Padre Island,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.615824119,-0.784790614,WPR14LA233,1,6/7/2014,6,Saturday,474145N,1141039W,Polson,MT,USA,1,0,FATL,DEST,91,AIR ,PERS,AMAN,ICL
0.300910528,-0.559789379,WPR14FA234,1,6/7/2014,6,Saturday,353335N,1204732W,Paso Robles,CA,USA,2,0,FATL,SUBS,91,AIR ,PERS,LOC-I,ICL
0.216801168,-0.610024589,WPR14LA237,1,6/8/2014,6,Sunday,365919N,1200645W,Madera,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,ENR
0.887677063,0.808062265,WPR14TA236,1,6/8/2014,6,Sunday,332238N,1114743W,Mesa,AZ,USA,0,0,NONE,SUBS,PUBU,HELI,PUBL,SCF-PP,ENR
